,TransactionId,UserId,VisitYear,VisitMonth,VisitMode,Rating,user_continent_id,user_region_id,user_country_id,user_city_id,AttractionId,AttractionCityId,AttractionTypeId,attraction_countryid,attraction_regionid,attraction_continentid
47958,201677,25963,2015,1,3,4,3,14,101,3098.0,1171,3,91,2,1,1
47959,201678,25963,2015,1,3,4,3,14,101,3098.0,1171,3,91,2,1,1
47960,201679,25963,2015,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47961,201680,25963,2016,10,5,4,3,14,101,3098.0,1171,3,91,2,1,1
47962,201681,25963,2015,1,3,4,3,14,101,3098.0,1171,3,91,2,1,1
47963,201682,25963,2015,1,3,4,3,14,101,3098.0,1171,3,91,2,1,1
47964,201683,25963,2015,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47965,201684,25963,2015,1,3,4,3,14,101,3098.0,1171,3,91,2,1,1
47966,201685,25963,2016,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47967,201686,25963,2016,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47968,201687,25963,2016,11,4,5,3,14,101,3098.0,1171,3,91,2,1,1
47969,201688,25963,2016,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47970,201689,25963,2016,11,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47971,201690,25963,2014,2,4,4,3,14,101,3098.0,1171,3,91,2,1,1
47972,201722,27303,2016,12,3,5,3,14,101,3074.0,1171,3,91,2,1,1
47973,201769,28496,2017,6,2,5,5,21,163,781.0,1171,3,91,2,1,1
47974,201770,28496,2017,6,2,4,5,21,163,781.0,1171,3,91,2,1,1
47975,201771,28496,2017,6,2,5,5,21,163,781.0,1171,3,91,2,1,1
47976,201772,28496,2017,6,2,3,5,21,163,781.0,1171,3,91,2,1,1
47977,201773,28496,2017,6,2,3,5,21,163,781.0,1171,3,91,2,1,1
47978,201774,28496,2017,6,2,4,5,21,163,781.0,1171,3,91,2,1,1
47979,201776,28551,2016,1,2,5,2,8,51,669.0,1171,3,91,2,1,1
47980,201777,28551,2016,1,2,4,2,8,51,669.0,1171,3,91,2,1,1
47981,201791,28988,2017,1,3,4,4,15,109,3687.0,1171,3,91,2,1,1
47982,201792,28988,2016,1,4,3,4,15,109,3687.0,1171,3,91,2,1,1
47983,201793,28988,2017,1,3,4,4,15,109,3687.0,1171,3,91,2,1,1
47984,201794,28988,2017,1,3,4,4,15,109,3687.0,1171,3,91,2,1,1
47985,201795,28988,2016,1,4,3,4,15,109,3687.0,1171,3,91,2,1,1
47986,201796,29145,2015,4,2,4,5,21,163,426.0,1171,3,91,2,1,1
47987,201797,29145,2015,4,2,3,5,21,163,426.0,1171,3,91,2,1,1
47988,201798,29145,2015,4,2,5,5,21,163,426.0,1171,3,91,2,1,1
47989,201821,29578,2017,1,5,5,3,14,106,3551.0,1171,3,91,2,1,1
47990,201822,29578,2017,1,5,4,3,14,106,3551.0,1171,3,91,2,1,1
47991,201823,29792,2015,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
47992,201824,29792,2015,3,5,2,3,14,106,3551.0,1171,3,91,2,1,1
47993,201825,29800,2016,5,4,4,3,14,106,3551.0,1171,3,91,2,1,1
47994,201826,29887,2016,7,3,4,3,14,106,3551.0,1171,3,91,2,1,1
47995,201827,29892,2014,5,4,2,3,14,106,3551.0,1171,3,91,2,1,1
47996,201828,29936,2015,10,5,5,3,14,106,3551.0,1171,3,91,2,1,1
47997,201829,29936,2015,10,5,4,3,14,106,3551.0,1171,3,91,2,1,1
47998,201830,29936,2015,10,5,5,3,14,106,3551.0,1171,3,91,2,1,1
47999,201831,29943,2015,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48000,201833,30056,2016,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48001,201835,30074,2017,6,2,5,3,12,89,2623.0,1171,3,91,2,1,1
48002,201838,30130,2018,4,5,3,3,14,106,3551.0,1171,3,91,2,1,1
48003,201839,30130,2018,4,5,4,3,14,106,3551.0,1171,3,91,2,1,1
48004,201840,30130,2018,4,5,4,3,14,106,3551.0,1171,3,91,2,1,1
48005,201841,30130,2018,4,5,3,3,14,106,3551.0,1171,3,91,2,1,1
48006,201842,30195,2016,4,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48007,201843,30195,2016,4,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48008,201846,30260,2016,6,4,5,3,14,101,3017.0,1171,3,91,2,1,1
48009,201847,30292,2016,7,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48010,201848,30492,2015,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48011,201849,30492,2015,9,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48012,201853,30753,2016,2,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48013,201854,30753,2016,2,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48014,201855,30857,2018,9,5,3,4,15,109,3981.0,1171,3,91,2,1,1
48015,201856,30857,2018,9,5,4,4,15,109,3981.0,1171,3,91,2,1,1
48016,201857,30857,2018,9,5,3,4,15,109,3981.0,1171,3,91,2,1,1
48017,201858,30857,2018,9,5,3,4,15,109,3981.0,1171,3,91,2,1,1
48018,201859,30857,2018,9,5,3,4,15,109,3981.0,1171,3,91,2,1,1
48019,201860,30937,2019,7,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48020,201861,30937,2019,7,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48021,201862,30937,2019,7,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48022,201863,30969,2019,7,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48023,201864,30978,2016,9,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48024,201865,31060,2015,6,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48025,201866,31125,2018,1,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48026,201867,31242,2015,12,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48027,201868,31264,2016,12,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48028,201869,31296,2018,4,4,4,3,14,101,3236.0,1171,3,91,2,1,1
48029,201870,31296,2018,4,1,3,3,14,101,3236.0,1171,3,91,2,1,1
48030,201873,31490,2019,3,3,5,3,14,101,3260.0,1171,3,91,2,1,1
48031,201874,31490,2019,3,3,5,3,14,101,3260.0,1171,3,91,2,1,1
48032,201875,31574,2016,11,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48033,201876,31574,2016,11,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48034,201877,31587,2017,4,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48035,201878,31587,2017,4,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48036,201879,31587,2017,4,2,2,3,14,106,3551.0,1171,3,91,2,1,1
48037,201880,31587,2017,4,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48038,201881,31587,2017,4,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48039,201882,31587,2017,4,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48040,201883,31588,2013,4,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48041,201884,31838,2013,10,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48042,201885,31857,2017,12,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48043,201886,31857,2017,12,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48044,201887,31857,2017,12,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48045,201888,31865,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48046,201889,31865,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48047,201890,31890,2018,6,2,1,3,14,106,3551.0,1171,3,91,2,1,1
48048,201891,32078,2014,4,4,5,3,14,101,3098.0,1171,3,91,2,1,1
48049,201892,32078,2019,2,1,1,3,14,101,3098.0,1171,3,91,2,1,1
48050,201893,32078,2019,2,1,1,3,14,101,3098.0,1171,3,91,2,1,1
48051,201895,32095,2013,5,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48052,201899,32191,2015,12,2,3,5,17,125,5824.0,1171,3,91,2,1,1
48053,201904,32191,2013,6,1,3,5,17,125,5824.0,1171,3,91,2,1,1
48054,201908,32191,2015,11,2,4,5,17,125,5824.0,1171,3,91,2,1,1
48055,201909,32191,2016,1,2,4,5,17,125,5824.0,1171,3,91,2,1,1
48056,201911,32191,2015,11,2,4,5,17,125,5824.0,1171,3,91,2,1,1
48057,201917,32210,2016,2,4,4,3,14,101,3098.0,1171,3,91,2,1,1
48058,201919,32304,2016,6,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48059,201920,32304,2016,6,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48060,201921,32433,2018,9,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48061,201922,32433,2018,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48062,201923,32433,2018,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48063,201924,32433,2018,9,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48064,201925,32433,2018,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48065,201926,32433,2018,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48066,201927,32441,2018,11,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48067,201928,32441,2018,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48068,201929,32441,2018,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48069,201930,32441,2018,11,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48070,201931,32441,2018,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48071,201932,32441,2018,11,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48072,201933,32441,2018,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48073,201934,32447,2014,10,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48074,201935,32447,2015,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48075,201936,32479,2015,4,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48076,201937,32499,2016,2,4,5,3,14,103,3341.0,1171,3,91,2,1,1
48077,201938,32499,2016,2,4,3,3,14,103,3341.0,1171,3,91,2,1,1
48078,201939,32581,2013,9,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48079,201940,32665,2015,8,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48080,201941,32665,2015,5,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48081,201942,32665,2015,12,1,5,3,14,106,3551.0,1171,3,91,2,1,1
48082,201943,32665,2015,5,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48083,201944,32665,2015,5,1,3,3,14,106,3551.0,1171,3,91,2,1,1
48084,201945,32665,2015,5,1,3,3,14,106,3551.0,1171,3,91,2,1,1
48085,201946,32675,2016,5,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48086,201947,32675,2016,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48087,201949,32675,2016,5,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48088,201950,32697,2013,5,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48089,201951,32755,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48090,201952,32815,2018,4,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48091,201953,32815,2018,4,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48092,201955,32929,2017,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48093,201956,32929,2017,4,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48094,201957,32968,2016,2,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48095,201958,32978,2013,8,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48096,201959,32978,2013,8,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48097,201960,32987,2017,11,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48098,201961,32987,2017,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48099,201962,32987,2017,11,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48100,201963,32987,2017,11,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48101,201964,32987,2017,11,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48102,201965,33086,2016,4,5,5,5,21,163,1840.0,1171,3,91,2,1,1
48103,201966,33155,2014,10,5,5,5,17,125,5871.0,1171,3,91,2,1,1
48104,201967,33207,2013,2,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48105,201968,33210,2016,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48106,201969,33210,2016,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48107,201970,33275,2016,3,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48108,201971,33275,2016,2,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48109,201972,33275,2016,3,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48110,201973,33369,2013,3,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48111,201974,33369,2013,3,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48112,201975,33426,2014,8,3,4,5,21,162,7763.0,1171,3,91,2,1,1
48113,201976,33503,2016,1,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48114,201977,33503,2016,1,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48115,201978,33503,2016,1,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48116,201979,33532,2019,4,4,5,3,14,101,3013.0,1171,3,91,2,1,1
48117,201981,33532,2019,4,4,2,3,14,101,3013.0,1171,3,91,2,1,1
48118,201982,33731,2016,1,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48119,201983,33895,2016,7,3,5,3,14,101,3098.0,1171,3,91,2,1,1
48120,201984,33895,2016,12,3,5,3,14,101,3098.0,1171,3,91,2,1,1
48121,201985,34255,2017,1,2,4,4,15,109,3915.0,1171,3,91,2,1,1
48122,201986,34255,2017,1,2,5,4,15,109,3915.0,1171,3,91,2,1,1
48123,201987,34255,2017,1,2,4,4,15,109,3915.0,1171,3,91,2,1,1
48124,201988,34273,2015,12,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48125,201989,34273,2015,12,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48126,201990,34273,2015,12,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48127,201993,34283,2016,11,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48128,201996,34323,2018,9,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48129,201997,34348,2016,2,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48130,201998,34348,2016,2,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48131,201999,34348,2016,2,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48132,202000,34412,2014,9,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48133,202001,34412,2014,9,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48134,202003,34456,2015,12,3,1,3,13,93,2690.0,1171,3,91,2,1,1
48135,202005,34528,2017,4,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48136,202006,34630,2014,4,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48137,202007,34630,2014,4,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48138,202008,34630,2014,4,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48139,202009,34630,2014,4,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48140,202010,34630,2014,4,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48141,202019,34746,2014,8,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48142,202020,34746,2014,7,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48143,202021,34767,2016,7,3,5,5,21,163,5535.0,1171,3,91,2,1,1
48144,202022,34767,2016,7,3,5,5,21,163,5535.0,1171,3,91,2,1,1
48145,202025,34767,2016,7,3,5,5,21,163,5535.0,1171,3,91,2,1,1
48146,202026,34767,2016,7,3,5,5,21,163,5535.0,1171,3,91,2,1,1
48147,202030,34910,2015,5,2,4,4,15,109,4277.0,1171,3,91,2,1,1
48148,202031,34957,2013,11,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48149,202034,35092,2017,10,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48150,202036,35092,2015,6,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48151,202038,35092,2018,4,1,5,3,14,106,3551.0,1171,3,91,2,1,1
48152,202039,35092,2016,3,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48153,202040,35092,2015,11,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48154,202041,35092,2014,11,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48155,202042,35092,2016,2,5,4,3,14,106,3551.0,1171,3,91,2,1,1
48156,202043,35092,2018,5,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48157,202044,35092,2018,7,1,3,3,14,106,3551.0,1171,3,91,2,1,1
48158,202045,35092,2016,1,5,4,3,14,106,3551.0,1171,3,91,2,1,1
48159,202046,35092,2018,6,1,4,3,14,106,3551.0,1171,3,91,2,1,1
48160,202049,35092,2015,10,5,4,3,14,106,3551.0,1171,3,91,2,1,1
48161,202050,35092,2016,2,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48162,202051,35092,2015,1,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48163,202052,35092,2017,1,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48164,202054,35130,2016,10,5,5,4,15,109,4940.0,1171,3,91,2,1,1
48165,202055,35130,2016,10,5,3,4,15,109,4940.0,1171,3,91,2,1,1
48166,202056,35204,2014,2,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48167,202057,35207,2014,1,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48168,202058,35220,2016,12,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48169,202059,35220,2016,12,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48170,202060,35283,2018,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48171,202061,35283,2018,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48172,202062,35283,2018,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48173,202063,35283,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48174,202064,35283,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48175,202065,35283,2018,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48176,202066,35444,2014,12,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48177,202067,35486,2016,2,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48178,202068,35486,2016,2,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48179,202069,35486,2016,2,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48180,202070,35527,2019,3,2,4,5,17,130,6091.0,1171,3,91,2,1,1
48181,202071,35527,2019,3,2,4,5,17,130,6091.0,1171,3,91,2,1,1
48182,202072,35546,2017,1,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48183,202074,35601,2017,12,2,5,3,14,101,3251.0,1171,3,91,2,1,1
48184,202075,35665,2015,8,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48185,202076,35665,2015,8,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48186,202077,35774,2019,6,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48187,202078,35813,2016,3,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48188,202079,35813,2016,3,5,2,3,14,106,3551.0,1171,3,91,2,1,1
48189,202080,35824,2013,11,2,4,2,8,51,1473.0,1171,3,91,2,1,1
48190,202081,35824,2013,9,4,4,2,8,51,1473.0,1171,3,91,2,1,1
48191,202082,35824,2013,5,4,4,2,8,51,1473.0,1171,3,91,2,1,1
48192,202083,35852,2015,10,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48193,202084,35861,2016,11,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48194,202085,35955,2017,3,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48195,202086,36076,2014,10,2,4,3,14,105,3510.0,1171,3,91,2,1,1
48196,202087,36174,2015,10,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48197,202088,36174,2015,10,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48198,202089,36174,2015,10,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48199,202090,36174,2015,10,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48200,202091,36174,2015,10,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48201,202092,36174,2015,10,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48202,202093,36174,2015,10,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48203,202094,36174,2015,10,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48204,202095,36179,2013,6,4,5,5,21,162,7741.0,1171,3,91,2,1,1
48205,202096,36179,2013,6,4,5,5,21,162,7741.0,1171,3,91,2,1,1
48206,202097,36179,2013,6,4,4,5,21,162,7741.0,1171,3,91,2,1,1
48207,202099,36240,2018,1,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48208,202100,36260,2015,12,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48209,202101,36286,2018,8,5,3,4,15,109,3915.0,1171,3,91,2,1,1
48210,202102,36286,2018,8,4,4,4,15,109,3915.0,1171,3,91,2,1,1
48211,202103,36286,2018,8,5,3,4,15,109,3915.0,1171,3,91,2,1,1
48212,202104,36320,2017,10,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48213,202106,36546,2018,5,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48214,202107,36664,2017,10,1,5,3,14,106,3551.0,1171,3,91,2,1,1
48215,202110,36728,2017,9,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48216,202111,36728,2017,10,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48217,202112,36728,2017,10,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48218,202113,36728,2017,9,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48219,202114,36728,2017,10,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48220,202116,36776,2016,7,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48221,202117,36776,2016,7,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48222,202118,36811,2014,5,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48223,202120,36929,2015,7,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48224,202121,36975,2019,12,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48225,202122,36975,2019,12,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48226,202123,36975,2019,12,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48227,202124,36975,2019,12,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48228,202125,36989,2015,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48229,202126,37018,2016,9,4,5,3,14,101,3017.0,1171,3,91,2,1,1
48230,202127,37018,2016,9,4,4,3,14,101,3017.0,1171,3,91,2,1,1
48231,202128,37018,2016,9,4,4,3,14,101,3017.0,1171,3,91,2,1,1
48232,202129,37152,2014,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48233,202130,37152,2014,8,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48234,202131,37176,2017,12,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48235,202132,37371,2016,3,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48236,202133,37371,2016,3,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48237,202134,37371,2016,3,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48238,202135,37371,2016,3,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48239,202136,37376,2016,5,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48240,202137,37645,2015,10,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48241,202138,37645,2015,10,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48242,202141,37652,2019,4,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48243,202142,37652,2019,4,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48244,202143,37786,2013,7,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48245,202144,37804,2018,1,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48246,202145,37879,2016,1,3,5,1,3,14,52.0,1171,3,91,2,1,1
48247,202146,37879,2016,1,3,5,1,3,14,52.0,1171,3,91,2,1,1
48248,202147,37888,2018,6,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48249,202148,37888,2016,7,3,5,3,14,106,3551.0,1171,3,91,2,1,1
48250,202149,37888,2016,7,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48251,202150,37895,2017,10,4,4,5,19,141,6484.0,1171,3,91,2,1,1
48252,202154,37948,2017,7,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48253,202155,38030,2016,8,5,5,3,14,101,3297.0,1171,3,91,2,1,1
48254,202158,38030,2015,8,4,5,3,14,101,3297.0,1171,3,91,2,1,1
48255,202160,38030,2013,2,4,4,3,14,101,3297.0,1171,3,91,2,1,1
48256,202161,38030,2017,4,4,5,3,14,101,3297.0,1171,3,91,2,1,1
48257,202162,38030,2015,9,5,4,3,14,101,3297.0,1171,3,91,2,1,1
48258,202163,38044,2013,5,2,4,3,14,106,3551.0,1171,3,91,2,1,1
48259,202164,38044,2013,5,2,3,3,14,106,3551.0,1171,3,91,2,1,1
48260,202165,38044,2013,5,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48261,202167,38074,2014,3,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48262,202168,38074,2014,3,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48263,202170,38074,2014,3,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48264,202171,38074,2015,12,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48265,202172,38074,2016,11,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48266,202175,38174,2016,8,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48267,202176,38174,2016,8,3,4,3,14,106,3551.0,1171,3,91,2,1,1
48268,202177,38174,2016,8,3,3,3,14,106,3551.0,1171,3,91,2,1,1
48269,202178,38212,2016,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48270,202179,38212,2016,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48271,202180,38212,2016,8,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48272,202181,38212,2016,8,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48273,202182,38212,2016,8,4,4,3,14,106,3551.0,1171,3,91,2,1,1
48274,202183,38273,2015,3,5,5,3,14,106,3551.0,1171,3,91,2,1,1
48275,202184,38301,2013,12,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48276,202185,38318,2015,7,3,5,3,11,69,2282.0,1171,3,91,2,1,1
48277,202186,38344,2017,3,2,5,3,14,106,3551.0,1171,3,91,2,1,1
48278,202187,38552,2016,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48279,202188,38552,2016,4,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48280,202189,38552,2016,4,4,3,3,14,106,3551.0,1171,3,91,2,1,1
48281,202190,38552,2016,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48282,202191,38552,2016,4,4,5,3,14,106,3551.0,1171,3,91,2,1,1
48283,202194,38663,2016,4,4,5,2,8,51,1133.0,1171,3,91,2,1,1
48284,202196,38767,2015,8,5,3,2,8,51,1133.0,1171,3,91,2,1,1
48285,202197,38767,2015,8,5,4,2,8,51,1133.0,1171,3,91,2,1,1
48286,202198,38807,2018,10,4,5,3,14,101,3098.0,1171,3,91,2,1,1
48287,202199,38807,2018,10,1,5,3,14,101,3098.0,1171,3,91,2,1,1
48288,202200,38807,2018,5,4,5,3,14,101,3098.0,1171,3,91,2,1,1
